Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0070161~anchoring junction	14	7.1065989847715745	0.03564160292006987	ENSG00000175866, ENSG00000140945, ENSG00000112378, ENSG00000177106, ENSG00000115884, ENSG00000112576, ENSG00000175793, ENSG00000142627, ENSG00000063177, ENSG00000168003, ENSG00000101000, ENSG00000110651, ENSG00000104419, ENSG00000148400	191	711	18224	1.8787490519215615	0.9999998330676293	0.2134408396790004	40.04236896543838
GOTERM_CC_ALL	GO:0005791~rough endoplasmic reticulum	4	2.030456852791878	0.03803444172036056	ENSG00000142192, ENSG00000058262, ENSG00000073282, ENSG00000151012	191	71	18224	5.375414792419439	0.999999942641879	0.22324914289869224	42.105543239687485
GOTERM_CC_ALL	GO:0005902~microvillus	4	2.030456852791878	0.04218374853822075	ENSG00000169738, ENSG00000105329, ENSG00000197461, ENSG00000197892	191	74	18224	5.157492571105137	0.9999999910598119	0.2416479839684864	45.52759789834534
GOTERM_CC_ALL	GO:0000791~euchromatin	3	1.5228426395939088	0.05139067249040036	ENSG00000136826, ENSG00000177606, ENSG00000187837	191	35	18224	8.178309648466715	0.9999999998595318	0.28367280200924894	52.460835877521916
GOTERM_CC_ALL	GO:0005856~cytoskeleton	30	15.228426395939088	0.055568897844978836	ENSG00000164331, ENSG00000076604, ENSG00000171720, ENSG00000151012, ENSG00000197892, ENSG00000173846, ENSG00000023892, ENSG00000142192, ENSG00000128422, ENSG00000152104, ENSG00000132646, ENSG00000148175, ENSG00000159450, ENSG00000175866, ENSG00000159173, ENSG00000118308, ENSG00000116213, ENSG00000179593, ENSG00000106992, ENSG00000184205, ENSG00000129682, ENSG00000138311, ENSG00000068745, ENSG00000169738, ENSG00000101000, ENSG00000145632, ENSG00000104419, ENSG00000169567, ENSG00000139687, ENSG00000103540	191	2054	18224	1.3935775934583012	0.9999999999789515	0.29973234115583713	55.32852650197897
GOTERM_CC_ALL	GO:0043235~receptor complex	8	4.060913705583756	0.056632375135549265	ENSG00000111424, ENSG00000132470, ENSG00000142192, ENSG00000135503, ENSG00000186350, ENSG00000196576, ENSG00000148400, ENSG00000125845	191	328	18224	2.3271612820840253	0.9999999999870337	0.3010134776418939	56.0323239653715
GOTERM_CC_ALL	GO:0000323~lytic vacuole	11	5.583756345177665	0.0592874254886278	ENSG00000136048, ENSG00000216490, ENSG00000116514, ENSG00000117984, ENSG00000196839, ENSG00000115884, ENSG00000185339, ENSG00000118640, ENSG00000196743, ENSG00000179163, ENSG00000174080	191	544	18224	1.9293193717277486	0.9999999999961409	0.3093686117561848	57.744696485280976
GOTERM_CC_ALL	GO:0005764~lysosome	11	5.583756345177665	0.0592874254886278	ENSG00000136048, ENSG00000216490, ENSG00000116514, ENSG00000117984, ENSG00000196839, ENSG00000115884, ENSG00000185339, ENSG00000118640, ENSG00000196743, ENSG00000179163, ENSG00000174080	191	544	18224	1.9293193717277486	0.9999999999961409	0.3093686117561848	57.744696485280976
GOTERM_CC_ALL	GO:0005912~adherens junction	13	6.598984771573605	0.05998797379773958	ENSG00000168003, ENSG00000175866, ENSG00000140945, ENSG00000177106, ENSG00000110651, ENSG00000101000, ENSG00000115884, ENSG00000112576, ENSG00000175793, ENSG00000104419, ENSG00000142627, ENSG00000063177, ENSG00000148400	191	694	18224	1.7872866907071836	0.9999999999971987	0.30889067429531913	58.18606838082327
GOTERM_CC_ALL	GO:0044437~vacuolar part	13	6.598984771573605	0.07325729827694547	ENSG00000181467, ENSG00000115884, ENSG00000185339, ENSG00000115107, ENSG00000118640, ENSG00000196743, ENSG00000136048, ENSG00000216490, ENSG00000142192, ENSG00000117984, ENSG00000104419, ENSG00000174080, ENSG00000179163	191	718	18224	1.727544517201651	0.9999999999999938	0.3611837430820126	65.77870472804577
GOTERM_CC_ALL	GO:0030175~filopodium	4	2.030456852791878	0.07335640246178443	ENSG00000175866, ENSG00000023892, ENSG00000142192, ENSG00000129682	191	93	18224	4.10381129313742	0.9999999999999941	0.3577026497314971	65.83024941125879
GOTERM_CC_ALL	GO:0005615~extracellular space	22	11.16751269035533	0.07559414482282942	ENSG00000115008, ENSG00000128342, ENSG00000140945, ENSG00000105329, ENSG00000206075, ENSG00000197461, ENSG00000100292, ENSG00000196839, ENSG00000196154, ENSG00000149418, ENSG00000125657, ENSG00000175793, ENSG00000185339, ENSG00000163235, ENSG00000142192, ENSG00000117984, ENSG00000129455, ENSG00000163083, ENSG00000148175, ENSG00000174080, ENSG00000113070, ENSG00000125845	191	1444	18224	1.4536699975344811	0.9999999999999979	0.3627946564613376	66.97508652146855
GOTERM_CC_ALL	GO:0098805~whole membrane	21	10.65989847715736	0.07622742229356251	ENSG00000030110, ENSG00000140945, ENSG00000135679, ENSG00000181467, ENSG00000100292, ENSG00000026103, ENSG00000087074, ENSG00000115107, ENSG00000118640, ENSG00000087088, ENSG00000163235, ENSG00000136048, ENSG00000197747, ENSG00000142192, ENSG00000117984, ENSG00000181104, ENSG00000042445, ENSG00000148175, ENSG00000104419, ENSG00000113070, ENSG00000111716	191	1363	18224	1.4700556594822787	0.9999999999999984	0.361485493840482	67.29254339749684
GOTERM_CC_ALL	GO:0043005~neuron projection	16	8.121827411167512	0.08042467070482436	ENSG00000175866, ENSG00000176749, ENSG00000140945, ENSG00000183044, ENSG00000105329, ENSG00000055163, ENSG00000026103, ENSG00000196839, ENSG00000170345, ENSG00000196154, ENSG00000129682, ENSG00000197892, ENSG00000173846, ENSG00000142192, ENSG00000073282, ENSG00000145632	191	966	18224	1.5803496905249694	0.9999999999999998	0.3738816760901671	69.32597739236623
GOTERM_CC_ALL	GO:0016605~PML body	4	2.030456852791878	0.0828743651494138	ENSG00000099875, ENSG00000141510, ENSG00000109906, ENSG00000139687	191	98	18224	3.894433165936532	0.9999999999999999	0.37930692753073636	70.45784188987516
GOTERM_CC_ALL	GO:0005635~nuclear envelope	9	4.568527918781726	0.08860377301934694	ENSG00000149547, ENSG00000118971, ENSG00000118308, ENSG00000142192, ENSG00000181026, ENSG00000101255, ENSG00000042445, ENSG00000196313, ENSG00000087088	191	438	18224	1.9605536828516104	1.0	0.3964893993051277	72.95532648068878
GOTERM_CC_ALL	GO:0060205~cytoplasmic membrane-bounded vesicle lumen	4	2.030456852791878	0.09703465029214241	ENSG00000142192, ENSG00000105329, ENSG00000197461, ENSG00000196839	191	105	18224	3.63480428820743	1.0	0.42226047207522477	76.27571285370584
GOTERM_CC_ALL	GO:0031983~vesicle lumen	4	2.030456852791878	0.09913334065873661	ENSG00000142192, ENSG00000105329, ENSG00000197461, ENSG00000196839	191	106	18224	3.600513681714907	1.0	0.42547503834966693	77.04118938654774
