"gene","ID","Name"
"CABP4","C0339535","Night blindness, congenital stationary"
"NYX","C0339535","Night blindness, congenital stationary"
"CACNA2D4","C0339535","Night blindness, congenital stationary"
"LRIT3","C0339535","Night blindness, congenital stationary"
"GPR179","C0339535","Night blindness, congenital stationary"
"CACNA1F","C1845407","CONE-ROD DYSTROPHY, X-LINKED, 3"
"CACNA1F","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"GNAT1","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"GNB3","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"GRM6","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"TRPM1","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"PDE6B","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"RHO","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"SAG","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"SLC24A1","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"NYX","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"LRIT3","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"GPR179","C1848172","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A"
"CACNA1F","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"GNAT1","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"GNB3","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"GRM6","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"TRPM1","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"PDE6B","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"RHO","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"SAG","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"SLC24A1","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"NYX","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"LRIT3","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"GPR179","C1850362","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B"
"CACNA1F","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"GNAT1","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"GNB3","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"GRM6","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"TRPM1","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"PDE6B","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"RHO","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"SAG","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"SLC24A1","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"NYX","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"LRIT3","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"GPR179","C1864877","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)"
"CACNA1F","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"GNAT1","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"GNB3","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"GRM6","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"TRPM1","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"PDE6B","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"RHO","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"SAG","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"SLC24A1","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"NYX","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"LRIT3","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"GPR179","C3495587","Night Blindness, Congenital Stationary, Type 1A"
"CACNA1F","C3501847","Night blindness, congenital stationary, type 1"
"GNAT1","C3501847","Night blindness, congenital stationary, type 1"
"GNB3","C3501847","Night blindness, congenital stationary, type 1"
"GRM6","C3501847","Night blindness, congenital stationary, type 1"
"TRPM1","C3501847","Night blindness, congenital stationary, type 1"
"PDE6B","C3501847","Night blindness, congenital stationary, type 1"
"RHO","C3501847","Night blindness, congenital stationary, type 1"
"SAG","C3501847","Night blindness, congenital stationary, type 1"
"SLC24A1","C3501847","Night blindness, congenital stationary, type 1"
"NYX","C3501847","Night blindness, congenital stationary, type 1"
"LRIT3","C3501847","Night blindness, congenital stationary, type 1"
"GPR179","C3501847","Night blindness, congenital stationary, type 1"
"CACNA1F","C3711543","X-Linked Csnb"
"GNAT1","C3711543","X-Linked Csnb"
"GNB3","C3711543","X-Linked Csnb"
"GRM6","C3711543","X-Linked Csnb"
"TRPM1","C3711543","X-Linked Csnb"
"PDE6B","C3711543","X-Linked Csnb"
"RHO","C3711543","X-Linked Csnb"
"SAG","C3711543","X-Linked Csnb"
"SLC24A1","C3711543","X-Linked Csnb"
"NYX","C3711543","X-Linked Csnb"
"LRIT3","C3711543","X-Linked Csnb"
"GPR179","C3711543","X-Linked Csnb"
"CACNA1F","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"GNAT1","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"GNB3","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"GRM6","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"TRPM1","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"PDE6B","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"RHO","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"SAG","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"SLC24A1","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"CABP4","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"NYX","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"LRIT3","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"GPR179","C4041558","Cone-rod synaptic disorder, congenital nonprogressive"
"CACNA1S","C0024591","Malignant hyperpyrexia due to anesthesia"
"RYR1","C0024591","Malignant hyperpyrexia due to anesthesia"
"CACNA1S","C0238357","Hyperkalemic periodic paralysis"
"SCN4A","C0238357","Hyperkalemic periodic paralysis"
"KCNE3","C0238357","Hyperkalemic periodic paralysis"
"CACNA1S","C0238358","Hypokalemic periodic paralysis"
"SCN4A","C0238358","Hypokalemic periodic paralysis"
"KCNE3","C0238358","Hypokalemic periodic paralysis"
"CACNA1S","C0268446","Thyrotoxic periodic paralysis"
"GABRA3","C0268446","Thyrotoxic periodic paralysis"
"KCNJ18","C0268446","Thyrotoxic periodic paralysis"
"CACNA1S","C1145670","Respiratory Failure"
"IGF1R","C1145670","Respiratory Failure"
"MAPT","C1145670","Respiratory Failure"
"MECP2","C1145670","Respiratory Failure"
"OPRM1","C1145670","Respiratory Failure"
"PDYN","C1145670","Respiratory Failure"
"PLAT","C1145670","Respiratory Failure"
"TRH","C1145670","Respiratory Failure"
"SLC23A1","C1145670","Respiratory Failure"
"FBLN5","C1145670","Respiratory Failure"
"IFT80","C1145670","Respiratory Failure"
"MGME1","C1145670","Respiratory Failure"
"CACNA1S","C3714580","Hypokalemic periodic paralysis type 1"
"SCN4A","C3714580","Hypokalemic periodic paralysis type 1"
"CACNA2D1","C1865020","Short QT Syndrome 1"
"KCNH2","C1865020","Short QT Syndrome 1"
"KCNJ2","C1865020","Short QT Syndrome 1"
"KCNQ1","C1865020","Short QT Syndrome 1"
"CACNB2","C2678477","Brugada Syndrome 4"
"CACNB4","C0014548","Epilepsy, Generalized"
"CHRNA7","C0014548","Epilepsy, Generalized"
"SCN1A","C0014548","Epilepsy, Generalized"
"JRK","C0014548","Epilepsy, Generalized"
"CACNB4","C0017332","Generalized Nonconvulsive Seizure Disorder"
"CHRNA7","C0017332","Generalized Nonconvulsive Seizure Disorder"
"SCN1A","C0017332","Generalized Nonconvulsive Seizure Disorder"
"JRK","C0017332","Generalized Nonconvulsive Seizure Disorder"
"CACNB4","C0086236","Epilepsy, Atonic"
"CHRNA7","C0086236","Epilepsy, Atonic"
"SCN1A","C0086236","Epilepsy, Atonic"
"JRK","C0086236","Epilepsy, Atonic"
"CACNB4","C0086241","Epilepsy, Tonic"
"CHRNA7","C0086241","Epilepsy, Tonic"
"SCN1A","C0086241","Epilepsy, Tonic"
"JRK","C0086241","Epilepsy, Tonic"
"CACNB4","C0270850","Idiopathic generalized epilepsy"
"CASR","C0270850","Idiopathic generalized epilepsy"
"CLCN2","C0270850","Idiopathic generalized epilepsy"
"GABRD","C0270850","Idiopathic generalized epilepsy"
"SLC12A5","C0270850","Idiopathic generalized epilepsy"
"CACNB4","C0270853","Juvenile Myoclonic Epilepsy"
"CLCN2","C0270853","Juvenile Myoclonic Epilepsy"
"GABRA1","C0270853","Juvenile Myoclonic Epilepsy"
"GABRD","C0270853","Juvenile Myoclonic Epilepsy"
"KCNQ3","C0270853","Juvenile Myoclonic Epilepsy"
"JRK","C0270853","Juvenile Myoclonic Epilepsy"
"EFHC1","C0270853","Juvenile Myoclonic Epilepsy"
"CACNB4","C0270854","Symptomatic Generalized Epilepsy"
"CHRNA7","C0270854","Symptomatic Generalized Epilepsy"
"SCN1A","C0270854","Symptomatic Generalized Epilepsy"
"JRK","C0270854","Symptomatic Generalized Epilepsy"
"CACNB4","C0311334","Generalized convulsive epilepsy"
"CHRNA7","C0311334","Generalized convulsive epilepsy"
"SCN1A","C0311334","Generalized convulsive epilepsy"
"JRK","C0311334","Generalized convulsive epilepsy"
"CACNB4","C0347869","Epilepsy, Akinetic"
"CHRNA7","C0347869","Epilepsy, Akinetic"
"SCN1A","C0347869","Epilepsy, Akinetic"
"JRK","C0347869","Epilepsy, Akinetic"
"CACNB4","C0393676","Panayiotopoulos Syndrome"
"GABRA1","C0393676","Panayiotopoulos Syndrome"
"JRK","C0393676","Panayiotopoulos Syndrome"
"EFHC1","C0393676","Panayiotopoulos Syndrome"
"CACNB4","C1866039","EPISODIC ATAXIA, TYPE 5"
"SLC25A20","C0342791","Carnitine-Acylcarnitine Translocase Deficiency"
"CAD","C0002875","Cooley's anemia"
"DHODH","C0002875","Cooley's anemia"
"EPO","C0002875","Cooley's anemia"
"HBA2","C0002875","Cooley's anemia"
"HBB","C0002875","Cooley's anemia"
"LCN2","C0002875","Cooley's anemia"
"TFR2","C0002875","Cooley's anemia"
"TFRC","C0002875","Cooley's anemia"
"UMPS","C0002875","Cooley's anemia"
"HAMP","C0002875","Cooley's anemia"
"HBB-LCR","C0002875","Cooley's anemia"
"CAD","C0002895","Anemia, Sickle Cell"
"DHODH","C0002895","Anemia, Sickle Cell"
"HBB","C0002895","Anemia, Sickle Cell"
"HP","C0002895","Anemia, Sickle Cell"
"NPPB","C0002895","Anemia, Sickle Cell"
"TNF","C0002895","Anemia, Sickle Cell"
"UMPS","C0002895","Anemia, Sickle Cell"
"VCAM1","C0002895","Anemia, Sickle Cell"
"CAD","C0005283","beta Thalassemia"
"DHODH","C0005283","beta Thalassemia"
"EPO","C0005283","beta Thalassemia"
"HBA2","C0005283","beta Thalassemia"
"HBB","C0005283","beta Thalassemia"
"LCN2","C0005283","beta Thalassemia"
"TFR2","C0005283","beta Thalassemia"
"TFRC","C0005283","beta Thalassemia"
"UMPS","C0005283","beta Thalassemia"
"HAMP","C0005283","beta Thalassemia"
"HBB-LCR","C0005283","beta Thalassemia"
"CAD","C0019025","Hemoglobin F Disease"
"DHODH","C0019025","Hemoglobin F Disease"
"EPO","C0019025","Hemoglobin F Disease"
"HBA2","C0019025","Hemoglobin F Disease"
"HBB","C0019025","Hemoglobin F Disease"
"HBG1","C0019025","Hemoglobin F Disease"
"HBG2","C0019025","Hemoglobin F Disease"
"LCN2","C0019025","Hemoglobin F Disease"
"TFR2","C0019025","Hemoglobin F Disease"
"TFRC","C0019025","Hemoglobin F Disease"
"UMPS","C0019025","Hemoglobin F Disease"
"KLF1","C0019025","Hemoglobin F Disease"
"HAMP","C0019025","Hemoglobin F Disease"
"HBB-LCR","C0019025","Hemoglobin F Disease"
"CAD","C0023440","Acute Erythroblastic Leukemia"
"DHODH","C0023440","Acute Erythroblastic Leukemia"
"EPOR","C0023440","Acute Erythroblastic Leukemia"
"UMPS","C0023440","Acute Erythroblastic Leukemia"
"CAD","C0085578","Thalassemia Minor"
"DHODH","C0085578","Thalassemia Minor"
"EPO","C0085578","Thalassemia Minor"
"HBA2","C0085578","Thalassemia Minor"
"HBB","C0085578","Thalassemia Minor"
"LCN2","C0085578","Thalassemia Minor"
"TFR2","C0085578","Thalassemia Minor"
"TFRC","C0085578","Thalassemia Minor"
"UMPS","C0085578","Thalassemia Minor"
"HAMP","C0085578","Thalassemia Minor"
"HBB-LCR","C0085578","Thalassemia Minor"
"CAD","C0271979","Thalassemia Intermedia"
"DHODH","C0271979","Thalassemia Intermedia"
"EPO","C0271979","Thalassemia Intermedia"
"HBA2","C0271979","Thalassemia Intermedia"
"HBB","C0271979","Thalassemia Intermedia"
"LCN2","C0271979","Thalassemia Intermedia"
"TFR2","C0271979","Thalassemia Intermedia"
"TFRC","C0271979","Thalassemia Intermedia"
"UMPS","C0271979","Thalassemia Intermedia"
"HAMP","C0271979","Thalassemia Intermedia"
"HBB-LCR","C0271979","Thalassemia Intermedia"
"CAD","C0949116","Congenital hypoplastic anemia"
"UMPS","C0949116","Congenital hypoplastic anemia"
"CAD","C4225320","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 50"
"CALB2","C4318618","Peritoneal Surface Malignancy"
"CTNNB1","C4318618","Peritoneal Surface Malignancy"
"MLANA","C4318618","Peritoneal Surface Malignancy"
"MCAM","C4318618","Peritoneal Surface Malignancy"
"MUC1","C4318618","Peritoneal Surface Malignancy"
"SLC2A1","C4318618","Peritoneal Surface Malignancy"
"VIM","C4318618","Peritoneal Surface Malignancy"
"WT1","C4318618","Peritoneal Surface Malignancy"
"PDPN","C4318618","Peritoneal Surface Malignancy"
"IGF2BP3","C4318618","Peritoneal Surface Malignancy"
"CALCA","C0007852","Cervical Migraine Syndrome"
"ESR1","C0007852","Cervical Migraine Syndrome"
"HTR2A","C0007852","Cervical Migraine Syndrome"
"LRP1","C0007852","Cervical Migraine Syndrome"
"TGFBR2","C0007852","Cervical Migraine Syndrome"
"FHL5","C0007852","Cervical Migraine Syndrome"
"PRDM16","C0007852","Cervical Migraine Syndrome"
"TRPM8","C0007852","Cervical Migraine Syndrome"
"SUGCT","C0007852","Cervical Migraine Syndrome"
"CALCA","C0013080","Down Syndrome"
"DCR","C0013080","Down Syndrome"
"RCAN1","C0013080","Down Syndrome"
"GATA1","C0013080","Down Syndrome"
"GSTM2","C0013080","Down Syndrome"
"CXCL8","C0013080","Down Syndrome"
"MTHFR","C0013080","Down Syndrome"
"NTF3","C0013080","Down Syndrome"
"S100B","C0013080","Down Syndrome"
"SLC19A1","C0013080","Down Syndrome"
"SOD1","C0013080","Down Syndrome"
"PRDX2","C0013080","Down Syndrome"
"VIP","C0013080","Down Syndrome"
"PRDX6","C0013080","Down Syndrome"
"CALCA","C0018984","Hemicrania migraine"
"ESR1","C0018984","Hemicrania migraine"
"HTR2A","C0018984","Hemicrania migraine"
"LRP1","C0018984","Hemicrania migraine"
"TGFBR2","C0018984","Hemicrania migraine"
"FHL5","C0018984","Hemicrania migraine"
"PRDM16","C0018984","Hemicrania migraine"
"TRPM8","C0018984","Hemicrania migraine"
"SUGCT","C0018984","Hemicrania migraine"
"CALCA","C0020437","Hypercalcemia"
"CALCR","C0020437","Hypercalcemia"
"CASR","C0020437","Hypercalcemia"
"CYP24A1","C0020437","Hypercalcemia"
"CYP27B1","C0020437","Hypercalcemia"
"IL6","C0020437","Hypercalcemia"
"TNFRSF11B","C0020437","Hypercalcemia"
"PTH","C0020437","Hypercalcemia"
"PTHLH","C0020437","Hypercalcemia"
"SLC34A1","C0020437","Hypercalcemia"
"TNF","C0020437","Hypercalcemia"
"TNFSF11","C0020437","Hypercalcemia"
"KL","C0020437","Hypercalcemia"
"CALCA","C0026141","Milk-Alkali Syndrome"
"CALCR","C0026141","Milk-Alkali Syndrome"
"CASR","C0026141","Milk-Alkali Syndrome"
"CYP24A1","C0026141","Milk-Alkali Syndrome"
"CYP27B1","C0026141","Milk-Alkali Syndrome"
"IL6","C0026141","Milk-Alkali Syndrome"
"TNFRSF11B","C0026141","Milk-Alkali Syndrome"
"PTH","C0026141","Milk-Alkali Syndrome"
"PTHLH","C0026141","Milk-Alkali Syndrome"
"SLC34A1","C0026141","Milk-Alkali Syndrome"
"TNF","C0026141","Milk-Alkali Syndrome"
"TNFSF11","C0026141","Milk-Alkali Syndrome"
"KL","C0026141","Milk-Alkali Syndrome"
"CALCA","C0042331","Migraine Variant"
"ESR1","C0042331","Migraine Variant"
"HTR2A","C0042331","Migraine Variant"
"LRP1","C0042331","Migraine Variant"
"TGFBR2","C0042331","Migraine Variant"
"FHL5","C0042331","Migraine Variant"
"PRDM16","C0042331","Migraine Variant"
"TRPM8","C0042331","Migraine Variant"
"SUGCT","C0042331","Migraine Variant"
"CALCA","C0085129","Bronchial Hyperreactivity"
"CXCL1","C0085129","Bronchial Hyperreactivity"
"ICAM1","C0085129","Bronchial Hyperreactivity"
"IL1RN","C0085129","Bronchial Hyperreactivity"
"IL13","C0085129","Bronchial Hyperreactivity"
"NGF","C0085129","Bronchial Hyperreactivity"
"PTGS1","C0085129","Bronchial Hyperreactivity"
"CCL2","C0085129","Bronchial Hyperreactivity"
"TAC1","C0085129","Bronchial Hyperreactivity"
"VIP","C0085129","Bronchial Hyperreactivity"
"TRPA1","C0085129","Bronchial Hyperreactivity"
"ADAM33","C0085129","Bronchial Hyperreactivity"
"CALCA","C0149940","Sciatic Neuropathy"
"RARA","C0149940","Sciatic Neuropathy"
"RARB","C0149940","Sciatic Neuropathy"
"RXRA","C0149940","Sciatic Neuropathy"
"CALCA","C0242013","Sciatic Neuritis"
"RARA","C0242013","Sciatic Neuritis"
"RARB","C0242013","Sciatic Neuritis"
"RXRA","C0242013","Sciatic Neuritis"
"CALCA","C0270858","Abdominal Migraine"
"ESR1","C0270858","Abdominal Migraine"
"HTR2A","C0270858","Abdominal Migraine"
"LRP1","C0270858","Abdominal Migraine"
"TGFBR2","C0270858","Abdominal Migraine"
"FHL5","C0270858","Abdominal Migraine"
"PRDM16","C0270858","Abdominal Migraine"
"TRPM8","C0270858","Abdominal Migraine"
"SUGCT","C0270858","Abdominal Migraine"
"CALCA","C0338480","Common Migraine"
"LRP1","C0338480","Common Migraine"
"MEF2D","C0338480","Common Migraine"
"TAC1","C0338480","Common Migraine"
"ASTN2","C0338480","Common Migraine"
"TRPM8","C0338480","Common Migraine"
"PHACTR1","C0338480","Common Migraine"
"CALCA","C0338489","Status Migrainosus"
"ESR1","C0338489","Status Migrainosus"
"HTR2A","C0338489","Status Migrainosus"
"LRP1","C0338489","Status Migrainosus"
"TGFBR2","C0338489","Status Migrainosus"
"FHL5","C0338489","Status Migrainosus"
"PRDM16","C0338489","Status Migrainosus"
"TRPM8","C0338489","Status Migrainosus"
"SUGCT","C0338489","Status Migrainosus"
"CALCA","C0432416","Down Syndrome, Partial Trisomy 21"
"DCR","C0432416","Down Syndrome, Partial Trisomy 21"
"RCAN1","C0432416","Down Syndrome, Partial Trisomy 21"
"GATA1","C0432416","Down Syndrome, Partial Trisomy 21"
"GSTM2","C0432416","Down Syndrome, Partial Trisomy 21"
"CXCL8","C0432416","Down Syndrome, Partial Trisomy 21"
"MTHFR","C0432416","Down Syndrome, Partial Trisomy 21"
"NTF3","C0432416","Down Syndrome, Partial Trisomy 21"
"S100B","C0432416","Down Syndrome, Partial Trisomy 21"
"SLC19A1","C0432416","Down Syndrome, Partial Trisomy 21"
"SOD1","C0432416","Down Syndrome, Partial Trisomy 21"
"PRDX2","C0432416","Down Syndrome, Partial Trisomy 21"
"VIP","C0432416","Down Syndrome, Partial Trisomy 21"
"PRDX6","C0432416","Down Syndrome, Partial Trisomy 21"
"CALCA","C0432417","Trisomy 21, Meiotic Nondisjunction"
"DCR","C0432417","Trisomy 21, Meiotic Nondisjunction"
"RCAN1","C0432417","Trisomy 21, Meiotic Nondisjunction"
"GATA1","C0432417","Trisomy 21, Meiotic Nondisjunction"
"GSTM2","C0432417","Trisomy 21, Meiotic Nondisjunction"
"CXCL8","C0432417","Trisomy 21, Meiotic Nondisjunction"
"MTHFR","C0432417","Trisomy 21, Meiotic Nondisjunction"
"NTF3","C0432417","Trisomy 21, Meiotic Nondisjunction"
"S100B","C0432417","Trisomy 21, Meiotic Nondisjunction"
"SLC19A1","C0432417","Trisomy 21, Meiotic Nondisjunction"
"SOD1","C0432417","Trisomy 21, Meiotic Nondisjunction"
"PRDX2","C0432417","Trisomy 21, Meiotic Nondisjunction"
"VIP","C0432417","Trisomy 21, Meiotic Nondisjunction"
"PRDX6","C0432417","Trisomy 21, Meiotic Nondisjunction"
"CALCA","C0521664","Acute Confusional Migraine"
"ESR1","C0521664","Acute Confusional Migraine"
"HTR2A","C0521664","Acute Confusional Migraine"
"LRP1","C0521664","Acute Confusional Migraine"
"TGFBR2","C0521664","Acute Confusional Migraine"
"FHL5","C0521664","Acute Confusional Migraine"
"PRDM16","C0521664","Acute Confusional Migraine"
"TRPM8","C0521664","Acute Confusional Migraine"
"SUGCT","C0521664","Acute Confusional Migraine"
"CALCA","C0700438","Sick Headaches"
"ESR1","C0700438","Sick Headaches"
"HTR2A","C0700438","Sick Headaches"
"LRP1","C0700438","Sick Headaches"
"TGFBR2","C0700438","Sick Headaches"
"FHL5","C0700438","Sick Headaches"
"PRDM16","C0700438","Sick Headaches"
"TRPM8","C0700438","Sick Headaches"
"SUGCT","C0700438","Sick Headaches"
"CALCA","C0751081","Trisomy 21, Mitotic Nondisjunction"
"DCR","C0751081","Trisomy 21, Mitotic Nondisjunction"
"RCAN1","C0751081","Trisomy 21, Mitotic Nondisjunction"
"GATA1","C0751081","Trisomy 21, Mitotic Nondisjunction"
"GSTM2","C0751081","Trisomy 21, Mitotic Nondisjunction"
"CXCL8","C0751081","Trisomy 21, Mitotic Nondisjunction"
"MTHFR","C0751081","Trisomy 21, Mitotic Nondisjunction"
"NTF3","C0751081","Trisomy 21, Mitotic Nondisjunction"
"S100B","C0751081","Trisomy 21, Mitotic Nondisjunction"
"SLC19A1","C0751081","Trisomy 21, Mitotic Nondisjunction"
"SOD1","C0751081","Trisomy 21, Mitotic Nondisjunction"
"PRDX2","C0751081","Trisomy 21, Mitotic Nondisjunction"
"VIP","C0751081","Trisomy 21, Mitotic Nondisjunction"
"PRDX6","C0751081","Trisomy 21, Mitotic Nondisjunction"
"CALCA","C0751924","Neuralgia-Neuritis, Sciatic Nerve"
"RARA","C0751924","Neuralgia-Neuritis, Sciatic Nerve"
"RARB","C0751924","Neuralgia-Neuritis, Sciatic Nerve"
"RXRA","C0751924","Neuralgia-Neuritis, Sciatic Nerve"
"CALCA","C0751925","Sciatic Nerve Palsy"
"RARA","C0751925","Sciatic Nerve Palsy"
"RARB","C0751925","Sciatic Nerve Palsy"
"RXRA","C0751925","Sciatic Nerve Palsy"
"CALM1","C0031391","Phencyclidine Abuse"
"CALM2","C0031391","Phencyclidine Abuse"
"CAMK2B","C0031391","Phencyclidine Abuse"
"SCARB1","C0031391","Phencyclidine Abuse"
"FDFT1","C0031391","Phencyclidine Abuse"
"APOL2","C0031391","Phencyclidine Abuse"
"GCC1","C0031391","Phencyclidine Abuse"
"CALM1","C0340485","Familial ventricular tachycardia"
"CASQ2","C0340485","Familial ventricular tachycardia"
"GNAI2","C0340485","Familial ventricular tachycardia"
"RYR2","C0340485","Familial ventricular tachycardia"
"TECRL","C0340485","Familial ventricular tachycardia"
"CALM1","C2677794","Stress-induced polymorphic ventricular tachycardia"
"CASQ2","C2677794","Stress-induced polymorphic ventricular tachycardia"
"RYR2","C2677794","Stress-induced polymorphic ventricular tachycardia"
"TECRL","C2677794","Stress-induced polymorphic ventricular tachycardia"
"CALM1","C3554047","VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 4"
"CALM1","C4015671","LONG QT SYNDROME 14"
"CALM2","C0588008","Severe depression"
"DRD2","C0588008","Severe depression"
"ESR2","C0588008","Severe depression"
"HTR1A","C0588008","Severe depression"
"MTR","C0588008","Severe depression"
"SLC6A4","C0588008","Severe depression"
"CALM2","C4015695","LONG QT SYNDROME 15"
"CALR","C0001815","Primary Myelofibrosis"
"EZH2","C0001815","Primary Myelofibrosis"
"JAK2","C0001815","Primary Myelofibrosis"
"MPL","C0001815","Primary Myelofibrosis"
"SH2B3","C0001815","Primary Myelofibrosis"
"TET2","C0001815","Primary Myelofibrosis"
"CALR","C0004565","Melanoma, B16"
"IFNB1","C0004565","Melanoma, B16"
"PXN","C0004565","Melanoma, B16"
"CALR","C0009075","Melanoma, Cloudman S91"
"IFNB1","C0009075","Melanoma, Cloudman S91"
"PXN","C0009075","Melanoma, Cloudman S91"
"CALR","C0018598","Melanoma, Harding-Passey"
"IFNB1","C0018598","Melanoma, Harding-Passey"
"PXN","C0018598","Melanoma, Harding-Passey"
"CALR","C0025205","Melanoma, Experimental"
"IFNB1","C0025205","Melanoma, Experimental"
"PXN","C0025205","Melanoma, Experimental"
"CALR","C0026987","Myelofibrosis"
"JAK2","C0026987","Myelofibrosis"
"MPL","C0026987","Myelofibrosis"
"TET2","C0026987","Myelofibrosis"
"CALR","C0036939","Shared Paranoid Disorder"
"ESR1","C0036939","Shared Paranoid Disorder"
"GCLM","C0036939","Shared Paranoid Disorder"
"GSTP1","C0036939","Shared Paranoid Disorder"
"SIRT1","C0036939","Shared Paranoid Disorder"
"CALR","C0040028","Thrombocythemia, Essential"
"FGF2","C0040028","Thrombocythemia, Essential"
"IFNA2","C0040028","Thrombocythemia, Essential"
"JAK2","C0040028","Thrombocythemia, Essential"
"MPL","C0040028","Thrombocythemia, Essential"
"PDGFA","C0040028","Thrombocythemia, Essential"
"PDGFB","C0040028","Thrombocythemia, Essential"
"TGFB1","C0040028","Thrombocythemia, Essential"
"THPO","C0040028","Thrombocythemia, Essential"
"TP53","C0040028","Thrombocythemia, Essential"
"SH2B3","C0040028","Thrombocythemia, Essential"
"TET2","C0040028","Thrombocythemia, Essential"
"CALR","C3489628","Thrombocytosis, Autosomal Dominant"
"FGF2","C3489628","Thrombocytosis, Autosomal Dominant"
"IFNA2","C3489628","Thrombocytosis, Autosomal Dominant"
"JAK2","C3489628","Thrombocytosis, Autosomal Dominant"
"PDGFA","C3489628","Thrombocytosis, Autosomal Dominant"
"PDGFB","C3489628","Thrombocytosis, Autosomal Dominant"
"TGFB1","C3489628","Thrombocytosis, Autosomal Dominant"
"THPO","C3489628","Thrombocytosis, Autosomal Dominant"
"SH2B3","C3489628","Thrombocytosis, Autosomal Dominant"
"CAPN1","C0029134","Optic Neuritis"
